ID,Title,Author(s),Source,Journal,Language(s),Publication year
S1809-98232025000100234-scl,Multimorbidade em pessoas idosas dependentes na comunidade: prevalência e fatores associados,"Silva, Amanda Lisboa dos Santos, Nunes, Amanda Brito, Teixeira, Rísia Naele Fernandes, Souza, Luiz Humberto Rodrigues, Silva, Jaine Kareny da",Revista Brasileira de Geriatria e Gerontologia; 28(); -,Revista Brasileira de Geriatria e Gerontologia,"Inglês, Português",2025
S1519-69842025000100326-scl,"Qualitative determination of tetracycline residues in bovine meat at the level of the municipal slaughterhouse of Santa Rosa Canton, Oro province, Ecuador","Blacio, M. V. F., Mora, M. G. M., Santillán, N. S. T., Llivi-Marcatoma, J., Rivera, N. E. A., Caiminagua, H. J. V., Andrade, L. Cabezas, Rivera, S. A. G.",Brazilian Journal of Biology; 85(); -,Brazilian Journal of Biology,Inglês,2025
S0100-55022025000400203-scl,Violência e preconceito contra pessoas LGBTQIAPN+ no curso de Medicina,"Santos, Daitô Rosa Dantas, Penteado, Isabela Soares, Zotelli, Gustavo Rossete, Freire Sobrinho, Natanael Leite, Wolf, Aline Epiphanio, Okano, Sérgio Henrique Pires",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0100-55022025000400201-scl,Análise do ganho de habilidades técnicas em laparoscopia em residentes de cirurgia usando simulador virtual,"Ferreira, Caroline Petersen da Costa, Szutan, Luiz Arnaldo, Ribeiro, Maurício Alves",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0080-62342025000100476-scl,Maternal readiness for weaning: Influencing factors and determinants,"Akça, Kamile, Kekil, Songül, Özcan, Meltem",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,"Espanhol, Inglês",2025
S1516-73132025000100244-scl,Desinformação e Ensino Superior: o papel das fake news na imagem das Instituições Federais de Ensino Superior (Ifes),"Calbino, Daniel, Pinho, Josiara Rodrigues, Silva, Ana Paula Coelho Madeira",Ciência & Educação (Bauru); 31(); -,Ciência & Educação (Bauru),Português,2025
S1413-24782025000100260-scl,Reflexo da desigualdade de gênero em matemática durante o ensino médio no mercado de trabalho,"Silva, Arthur Monteiro da, Mariano, Francisca Zilania, Benevides, Alesandra de Araújo",Revista Brasileira de Educação; 30(); -,Revista Brasileira de Educação,"Inglês, Português",2025
S1413-24782025000100256-scl,Enseñanza del razonamiento proporcional desde la historia y la epistemología: Una mirada inclusiva,"Gómez, Jaiver David Rey, Rico, Sandra Evely Parada",Revista Brasileira de Educação; 30(); -,Revista Brasileira de Educação,Espanhol,2025
S1413-82712025000100223-scl,Transcultural adaptation and internal structure validity evidence for the Perth Emotion Reactivity Scale,"Silvestrin, Mateus, Freitas, Ana Luísa, Pantaleão, Fernanda Naomi, Boggio, Paulo Sérgio",Psico-USF; 30(); -,Psico-USF,Inglês,2025
S2526-89102025000100243-scl,Percepción de estudiantes sobre la simulación clínica de alta fidelidad en la preparación de práctica sanitaria. Un estudio transversal en terapia ocupacional,"Hernández-Lanas, Oscar, Olivares-Araya, Pablo, Castillo-Núñez, Natalia",Cadernos Brasileiros de Terapia Ocupacional; 33(); -,Cadernos Brasileiros de Terapia Ocupacional,"Inglês, Espanhol",2025
S0104-07072025000100336-scl,PERINATAL MENTAL HEALTH TRAINING FOR PRIMARY CARE PROFESSIONALS: EVIDENCE OF VALIDITY,"Rocha, Flávia Ribeiro, Fernandes, Bruna Bosi de Oliveira, Andrade, Yan Victor Santana de, Arrais, Alessandra da Rocha, Barros, Ângela Ferreira",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,"Inglês, Português",2025
S2236-46332025000100201-scl,A SOBREVIVÊNCIA DE UM PROJETO EDITORIAL COLETIVO: A ALMANACK E UM ACORDO INÉDITO DE COOPERAÇÃO ACADÊMICA,"Campos, Adriana Pereira, Slemian, Andréa, Chaves, Cláudia, Sá, Maria Elisa Noronha de, Sousa, Marcos Eduardo de",Almanack; 39(); -,Almanack,Português,2025
S0100-15742025000100522-scl,MÁS ALLÁ DE CELEBRAR: SIGNIFICADOS DE FORMACIÓN EN DIVERSIDAD EN EDUCACIÓN,"Millán La Rivera, Cecilia, Campos Martínez, Javier",Cadernos de Pesquisa; 55(); -,Cadernos de Pesquisa,Espanhol,2025
S0100-55022025000400218-scl,Exame Clínico Objetivo Estruturado (OSCE) remoto para avaliar comunicação de más notícias em projeto universitário,"Rocha, Gabrielle Justiniana Fontes, Sena, Beatriz de Oliveira, Pereira, Carolina Mendes, Moreira, Simone da Nóbrega Tomaz",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,Português,2025
S1413-65382025000100433-scl,"PROTOCOLO MULTIFATORIAL DE IDENTIFICAçãO DE SINAIS DE RISCO PARA DISLEXIA: DESENVOLVIMENTO, APLICAçãO E PARâMETROS PSICOMéTRICOS1","OLIVEIRA, Vivian Régia Vale de, GUIMARÃES, Sandra Regina Kirchner",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S0034-71672025000500151-scl,Instrumento para Avaliação Formativa em Estágio Supervisionado de Enfermagem®: elaboration and validity,"Ramos, Tierle Kosloski, Cogo, Silvana Bastos, Nietsche, Elisabeta Albertina, Salbego, Cléton, Backes, Vania Marli Schubert, Adamy, Edlamar Kátia, Freitas, Etiane de Oliveira, Baixinho, Cristina Lavareda",Revista Brasileira de Enfermagem; 78(5); -,Revista Brasileira de Enfermagem,"Português, Inglês",2025
S0102-85292025000300203-scl,The Global Politics of Dis/Abled Students Production: Cultivating Fortified Autistic Self-Love Through Autoethnography and Poetry,"Calderón, Julio César Díaz",Contexto Internacional; 47(3); -,Contexto Internacional,Inglês,2025
S0034-71672025000600150-scl,Nursing care in potential organ donor maintenance: EMPDO website validity,"Santiago, Cláudia Moura, Diniz, Cleisiane Xavier, Ribeiro, Maria de Nazaré de Souza, Guimarães, Tereza Cristina Felippe, Sicsú, Amélia Nunes, Santo, Fátima Helena Espírito",Revista Brasileira de Enfermagem; 78(6); -,Revista Brasileira de Enfermagem,Inglês,2025
S2176-91332025000100259-scl,Fatores associados à ideação suicida em adolescentes escolares com transtorno mental comum*,"Monteiro, Deise da Silva, Martins, Ridalva Dias, Gomes, Nadirlene Pereira, Gusmão, Maria Enoy Neves, da Silva, Andrey Ferreira, Carvalho, Amâncio Antônio de Sousa, da Silva, Keile Kemyly Assis",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,Português,2025
S2595-31922025000100231-scl,Dor pélvica em estudantes universitárias: estudo de corte transversal,"Couto, Nicole dos Santos, Lima, Nalanda Cerqueira, Aguiar, Darcton Souza de",BrJP; 8(); -,BrJP,Português,2025
S0034-71672025001200501-scl,The INGENIA project and “Healthy Future”: a multidisciplinary innovative impulse within the SDGs,"Castro-Molina, Francisco Javier, Silva, Gilberto Tadeu Reis da, Gómez-Cantarino, Sagrario, García-Acosta, Jesús Manuel",Revista Brasileira de Enfermagem; 78(); -,Revista Brasileira de Enfermagem,Inglês,2025
S0104-40362025000300212-scl,Analysis of non-financial effects of the ICMS allocation policy for Education in Ceará,"Carneiro, Diego, Silva, Cristiano, Irffi, Guilherme",Ensaio: Avaliação e Políticas Públicas em Educação; 33(128); -,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2025
S1413-65382025000100432-scl,"TRANSIÇÃO PARA O 1º CICLO DO ENSINO BÁSICO DE CRIANÇAS COM PERTURBAÇÃO DO ESPETRO DO AUTISMO1,","TEIXEIRA, Susana Maria Duarte, PEREIRA, Ana Paula da Silva, JURDI, Andrea Perosa Saigh",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1984-29612025000400406-scl,"Coprological assessment of domestic carnivores in public areas and health education focused on larva migrans in São Paulo State, Brazil","Silva, Abraão Isaque da, Moura, Adrieli Leite Araujo, Galetti, Beatriz Maia, Vieira, Bruna Larocca, Silva, Camila Vitória Dias da, Reis, Giovana Almeida, Brito, Letícia Leite De, Goes, Letícia Santos, Menezes, Luciana de Almeida, Cortezi, Matheus Porto, Paglione, Mayara Paula, Nunes, Vanessa Kelen, Santos, Vitória Maximiana Soares dos, Maluf, Yasmin Saliba, Dias, Clara Morato, Perin, Patricia Parreira, Hoppe, Estevam Guilherme Lux, Carvalho, Adolorata Aparecida Bianco",Revista Brasileira de Parasitologia Veterinária; 34(4); -,Revista Brasileira de Parasitologia Veterinária,Inglês,2025
S1413-65382025000100441-scl,CONTRIBUIÇÕES DA FORMAÇÃO CONTINUADA NA IDENTIFICAÇÃO DE ESTUDANTES COM ALTAS HABILIDADES/SUPERDOTAÇÃO EM MATO GROSSO: AVALIAÇÃO DOS PROFESSORES1,"SILVA, Lílian Paz Gonçalves da, GONÇALVES, Márcia de Moura",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1983-14472025000100905-scl,Artificial intelligence in supporting the implementation of the nursing process: a scoping review,"Gomes, Alan Mariz, Dantas, Laise Batista, Sobreira, Maura Moreira Silva, Araújo, Jéssica Naiara de Medeiros, Tinôco, Jéssica Dantas de Sá",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,Inglês,2025
S0103-863X2025000100604-scl,Self-Generated Stress Scale: Adaptation and validity evidence for the Brazilian context,"Carlotto, Mary Sandra, Câmara, Sheila Gonçalves",Paidéia (Ribeirão Preto); 35(); -,Paidéia (Ribeirão Preto),Inglês,2025
S0101-73302025000100601-scl,FILOSOFÍA DE LA EDUCACIÓN PARA UNA REFLEXIÓN DOCENTE AUTÓNOMA,"Cardona-Ruiz, Paula",Educação & Sociedade; 46(); -,Educação & Sociedade,Espanhol,2025
S1809-98232025000100247-scl,Prevalência de sintomas do trato urinário inferior e fatores associados em homens idosos de um município do Sul do Brasil: resultados de um censo populacional,"Winckler, Diego Carrão, Alves, Ana Luísa Sant'Anna, Portella, Marilene Rodrigues, Mascarelo, Andreia, Pimentel, Marcelo",Revista Brasileira de Geriatria e Gerontologia; 28(); -,Revista Brasileira de Geriatria e Gerontologia,Português,2025
S2176-94512025000500307-scl,Three-dimensional evaluation of facial attractiveness of skeletal Class II patient: comparative analysis after orthodontic and surgical simulations,"OLIVEIRA, Márcio Bastos de, RÊGO, Emanuel Braga, SANTOS, Sara Ramos Braga, ESTEVES, Lucas Senhorinho, CANGUSSÚ, Maria Cristina Teixeira, SANTOS, Jean Nunes dos",Dental Press Journal of Orthodontics; 30(5); -,Dental Press Journal of Orthodontics,Inglês,2025
S0080-62342025000100510-scl,Evaluation of breast cancer symptoms and risk factors in women: the case of Türkiye,"Ahi, Sümeyye, Ayata, Muradiye Karasu, Seyhan, Merve",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,Inglês,2025
S0104-07072025000100307-scl,EVALUATION OF THE JOHNS HOPKINS EVIDENCE-BASED PRACTICE MODEL: A PRELIMINARY STUDY WITH CLINICAL NURSES,"Costa, Lidiane Soares Sodré da, Raponi, Maria Beatriz Guimarães, Leão, Eliseth Ribeiro",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,"Inglês, Português",2025
S0100-55022025000300801-scl,Avaliação como disputa: o exame de ordem e os rumos da educação médica,"Kanashiro, Elise",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,"Inglês, Português",2025
S0100-55022025000300209-scl,Perfil sociodemográfico e educacional do preceptor de residência de um curso pós-graduação em educação médica,"Rodrigues, Márcia de Melo, Witkowski, Sandra Mara, Fossari, Luciana dos Santos Celia, Eller, Ana Alice Broering, Echeverria, Henrique De Rocco, Barreto, Vitor Hugo Lima",Revista Brasileira de Educação Médica; 49(3); -,Revista Brasileira de Educação Médica,"Inglês, Português",2025
S0103-40142025000201204-scl,O cenário acadêmico brasileiro ao aplicar ciência cidadã em pesquisas ecológicas,"Alexandrino, Eduardo Roberto, Ghilardi-Lopes, Natalia Pirani, Ferraz, Katia Maria Paschoaletto Micchi de Barros",Estudos Avançados; 39(114); -,Estudos Avançados,Português,2025
S0034-71672025001100158-scl,"Construction and validation of an educational booklet on prematurity for pregnant women, postpartum women and family members","Oliveira, Bruna Vieira, Garmatz, Bruna Luiza, Silva, Stefani Araujo da, Oliveira, Vitória da Silva, Sparremberger, Ana Carolina Refosco, Viegas, Karin, Weis, Alisia Helena",Revista Brasileira de Enfermagem; 78(); -,Revista Brasileira de Enfermagem,"Inglês, Português",2025
S2237-96222025000100272-scl,Individual and contextual characteristics associated with concurrent risk factors among adolescents: a multilevel cross-sectional study based on the 2019 Brazilian National Health Survey,"Silva, Ruàn Éverton de Souza, Lima, Eduardo Araujo, Silva, Antonio Valdeir Lopes da, Silva, Shelda Santos, Sousa, Jéssica Fernanda de, Oliveira, Edina Araújo Rodrigues, Silva, Danilla Michelle Costa e, Carvalho, Mailson Fontes de, Carvalho, Rumão Batista Nunes de",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S2237-96222025000100294-scl,"Epidemiologic aspects and spatial distribution of human visceral leishmaniasis: a cross-sectional study, Crateús, 2007-2023","Pinto, Ana Beatriz Dantas, Thomás, Bárbara Vitória de Sousa, Lima, Lorena Maria Ribeiro, Maia, José Cleves da Silva, Sousa, Antonio Ferreira Mendes de, Nepomuceno, Denise Barguil",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S0034-71672025000300183-scl,Educational technology: educational video to support home care management for liver transplant patients,"Knihs, Neide da Silva, Betta, Evelin da Silva Della, Silva, Ariadne Matzembacher da, Magalhães, Aline Lima Pestana, Grespi, Letícia de Oliveira, Paim, Sibele Maria Schuantes, Pessoa, João Luís Erbs, Costa, Juliana Martins",Revista Brasileira de Enfermagem; 78(3); -,Revista Brasileira de Enfermagem,"Inglês, Português",2025
S2237-96222025000100290-scl,"Outbreak of infections by Mycobacterium abscessus subsp. abscessus associated with cosmetic surgeries in the Brazil/Paraguay border: a binational cohort study, 2021-2022","Glehn, Mateus de Paula von, Salcedo, Griselda, Batista, Talita Gomes da Silva, Caballero, Lorena Elizabeth Romero, Frank, Carlos Henrique Michiles, Cunha, Eunice Atsuko Totumi, Souza, Aline Schio de, Moraes, Camile de, Ribeiro, Igor Gonçalves",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S2237-96222025000100295-scl,"Sociodemographic and clinical factors associated with delayed diagnosis of cervical cancer: a cross-sectional study, Brazil, 2016-2020","Freitas, Ana Karla Monteiro Santana de Oliveira, Camargo, Juliana Dantas de Araújo Santos, Souza, Amaxsell Thiago Barros de, Pontes, Talles Henrique de Araújo, Oliveira, Joyce Maria Pereira de, Vieira, Letícia Amaro, Ferreira, Pedro Lucas de Morais, Camargo, Sávio Ferreira, Freitas, Janaina Cristiana de Oliveira Crispim",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S1413-81232025000800500-scl,Avaliação da qualidade de vida de adolescentes gestantes: uma revisão de escopo,"Rodrigues, Icleia Parente, Pinheiro, Patricia Neyva, Lima, Francisca Elisângela Teixeira, Rebouças, Cristiana, Carvalho, Antônia Rita de Fátima Abreu de, Maia, Ivana Cristina Vieira de Lima, Ribeiro, Samila Gomes",Ciência & Saúde Coletiva; 30(8); -,Ciência & Saúde Coletiva,Português,2025
S1413-81232025000800309-scl,Violência por parceiro íntimo e ideação suicida em gestantes do sul do Brasil,"Miranda, Vanessa Iribarrem Avena, Nunes, Rafael Zaneripe de Souza, Torriani, Marcos Bauer, Bettiol, Letícia Monteiro, Tuon, Lisiane, Meller, Fernanda Oliveira, Schäfer, Antônio Augusto, Confortin, Susana Cararo",Ciência & Saúde Coletiva; 30(8); -,Ciência & Saúde Coletiva,Português,2025
S1983-36522025000101008-scl,A theoretical assessment of ASR-based pronunciation activities for classroom learning,"Gottardi, William, Silveira, Rosane",Texto Livre; 18(); -,Texto Livre,Inglês,2025
S0103-18132025000100215-scl,AVALIAÇÃO DA APRENDIZAGEM DE LÍNGUA ADICIONAL DE ESTUDANTES COM TRANSTORNO DO ESPECTRO AUTISTA E DEFICIÊNCIA INTELECTUAL,"Rosa, Rafael Gomes, Barcellos, Nathan Santos",Trabalhos em Linguística Aplicada; 64(); -,Trabalhos em Linguística Aplicada,Português,2025
S1413-99362025000100215-scl,EDUCAÇÃO PARA A COMPETÊNCIA EM INFORMAÇÃO E O DESENVOLVIMENTO HUMANO: APROXIMAÇÕES TEÓRICAS,"Silva, André Luiz Avelino da, Vitorino, Elizete Vieira",Perspectivas em Ciência da Informação; 30(); -,Perspectivas em Ciência da Informação,Português,2025
S1980-57642025000100424-scl,The Bell’s test: a quantitative test evaluation of inattention and visuospatial neglect in the elderly,"Brito-Marques, Paulo Roberto de, Oliveira-Bernardo, Abérico Albanês",Dementia & Neuropsychologia; 19(); -,Dementia & Neuropsychologia,Inglês,2025
S1982-89182025000100203-scl,La participación y reflexión del alumnado en proyectos de colaboración universidad-escuela en el área de Educación Física,"Martinez Minguez, Lurdes, Nieva Boza, Carolina",Movimento; 31(); -,Movimento,"Espanhol, Inglês",2025
S1414-98932025000100313-scl,Evidências e Sistematização da Prática Psicológica em Pronto Socorro: Estudo Transversal,"Souza, Leonardo Santos de, Ismael, Silvia Maria Cury, Fregonese, Adriana Aparecida",Psicologia: Ciência e Profissão; 45(); -,Psicologia: Ciência e Profissão,Português,2025
S2764-15892025000100313-scl,Avaliação do Impacto da Assistência Farmacêutica Clínica em Pacientes Transplantados Cardíacos ou Pulmonares: Correlação entre Letramento em Saúde e Adesão Medicamentosa,"Fernandes, Andressa Tadeu Moreira, Galante, Mariana Cappelletti, Camargo, Ana Lúcia Rego Fleury de",Brazilian Journal of Transplantation; 28(); -,Brazilian Journal of Transplantation,Português,2025
S0100-55022025000200212-scl,Simulação realística no curso de medicina: o ensino da farmacologia,"Santos, Adonay Felipe Pereira, Gabrielli, Ângelo, Lima, Anna Carolina Lustosa, Bruch, Gisele Eva, Almeida, Ana Flávia Santos",Revista Brasileira de Educação Médica; 49(2); -,Revista Brasileira de Educação Médica,Português,2025
S1806-11172025000200601-scl,"Os leitores da Revista Brasileira de Ensino de Física: perfis, interesses, percepções e perspectivas","Leite, Cristina, Rodrigues, Marta de Souza Possert, Hosoume, Yassuko, Dickman, Adriana Gomes",Revista Brasileira de Ensino de Física; 47(); -,Revista Brasileira de Ensino de Física,Português,2025
S1806-11172025000200101-scl,Edição especial comemorativa dos 45 anos da Revista Brasileira de Ensino de Física,"Hosoume, Yassuko, Leite, Cristina, Ramos, Eugenio Maria de França, Dickman, Adriana Gomes, Vaz, Arnaldo M.",Revista Brasileira de Ensino de Física; 47(); -,Revista Brasileira de Ensino de Física,Português,2025
S1980-00372025000100415-scl,Physical activity level of Chilean preschool children during each segment of the school day: comparison by the presence of physical education class and school schedule,"Rivera, Nathalie Llanos, Berkovic, Juliana Kain, Dinamarca, Bárbara Leyton, Soto-Sánchez, Johana",Revista Brasileira de Cineantropometria & Desempenho Humano; 27(); -,Revista Brasileira de Cineantropometria & Desempenho Humano,Inglês,2025
S1678-86212025000100280-scl,Avaliação integrada ambiental e econômica da etapa de manutenções em edifício educacional,"Biasi, Bárbara Pretto, Manfredini, Constance, Passuello, Ana, Ries, Robert",Ambiente Construído; 25(); -,Ambiente Construído,Português,2025
S1413-65382025000100402-scl,A Autodeterminação de Adolescentes e Adultos com Dificuldades Intelectuais e Desenvolvimentais: Estudo Preliminar da Validade e Fiabilidade do Novo Inventário,"MOREIRA, Clarissa, OLIVEIRA, André, PEREIRA, Armanda, ROSÁRIO, Pedro, HAGIWARA, Mayumi, SHOGREN, Karrie A., SANTOS, Sofia",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1413-65382025000100412-scl,Design Participativo de Tecnologia Digital Acessível para Inclusão de Acadêmicos com Autismo no Ensino Superior,"ALVES, Adriana Gomes, HOSTINS, Regina Célia Linhares, OLIVEIRA, Nathália Adriana de",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1413-65382025000100413-scl,Análise da Elaboração de Recursos Didáticos Voltados ao Ensino de Química e à Educação Inclusiva com Base nos Princípios do Desenho Universal para a Aprendizagem (DUA),"SOUZA, Eduarda Vieira de, SOARES, Alessandro Cury, SANGIOGO, Fábio André, PASTORIZA, Bruno dos Santos",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1413-65382025000100700-scl,"Estratégias de Ensino de Leitura, Escrita e Matemática na Educação Especial","PIZETTA, Maria Victória, GOUVEIA, Amanda Neves Souza, BRANCO, Ana Paula Silva Cantarelli, BENITEZ, Priscila",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1413-65382025000100403-scl,Fatores Ambientais Associados à Participação Comunitária de Adultos com Paralisia Cerebral Residentes no Brasil: um Estudo Exploratório,"MENDONÇA, Ana Paula de, FARIA-FORTINI, Iza, CAMPOS, Ana Carolina de, LONGO, Egmar, MORAIS, Rosane Luzia de Souza",Revista Brasileira de Educação Especial; 31(); -,Revista Brasileira de Educação Especial,Português,2025
S1983-14472025000100436-scl,Prevention of violence against children and adolescents: development and validation of an educational game,"Oliveira, Aline Ramos Covo de, Marin, Maria José Sanches, Alarcon, Miriam Fernanda Sanches, Luz, Geisa dos Santos",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,Inglês,2025
S1415-52732025000102201-scl,"Clinical, epidemiological, nutritional and mental health characteristics of patients with chronic wounds","Tomazoni, Esmirrá Isabella, Nihei, Oscar Kenji",Revista de Nutrição; 38(); -,Revista de Nutrição,Inglês,2025
S1983-51752025000100208-scl,Simuladores sintéticos de baixo custo no ensino de Cirurgia Plástica para estudantes de Medicina,"Farias, Artur Diógenes Vasques, Sá, Ivens Rafael Resplande de, Santos, Leticia Libório, Andrade, Lucas Evangelista de, Costa, Lourrany Borges",Revista Brasileira de Cirurgia Plástica; 40(); -,Revista Brasileira de Cirurgia Plástica,"Português, Inglês",2025
S1413-81232025001000327-scl,"Perda de produtividade por acidente de trânsito relacionados ao trabalho no Brasil, 2009-2018","Souza, Samuel Santos, Cardoso, Jefferson Paixão",Ciência & Saúde Coletiva; 30(10); -,Ciência & Saúde Coletiva,"Português, Inglês",2025
S0104-07072025000100338-scl,NURSING PROCESS EXPANDED BY ANTHROPOSOPHY: PERCEPTION OF ANTHROPOSOPHICAL NURSES,"Martín Hernández, Susana, Sousa, Janaina Meirelles, Casanova Garrigos, Georgina",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,"Espanhol, Inglês",2025
S0104-07072025000100347-scl,LEAN HEALTHCARE: A SUPPORT TOOL FOR THE PATIENT CARE TEAM,"Silva, Dulcilene Diniz de Menezes, Marques, Julia Fernada Miranda, Ramos, Flávia Regina Souza, Souza, Aldalice Aguiar de",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,Inglês,2025
S0080-62342025000100501-scl,Effect of screen-based simulation on pediatric drug administration among nursing students: a randomized controlled trial,"Bayram, Hilal Çelik, Ergün, Sibel",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,Inglês,2025
S1519-38292025000100427-scl,Knowledge of working lactating women about breastfeeding protection laws before and after educational intervention: a quasi-experimental study,"Silva, Ana Flávia Sudati da, Ruiz, Mariana Torreglosa, Castro, Marília Laterza Monti, Santiago, Luciano Borges, Contim, Divanice, Galon, Tanyse, Linares, Ana Maria",Revista Brasileira de Saúde Materno Infantil; 25(); -,Revista Brasileira de Saúde Materno Infantil,"Português, Inglês",2025
S1984-63982025000100407-scl,Data-Driven Learning in Brazilian Educational Contexts: An Analysis of a Teacher Training Program Following BNCC’s Guidelines,"Pinto, Paula Tavares, Carvalho, Carolina Tavares de, Orenha-Ottaiano, Adriane, Spinelli, Franciele, Serpa, Talita, Crosthwaite, Peter",Revista Brasileira de Linguística Aplicada; 25(1); -,Revista Brasileira de Linguística Aplicada,Inglês,2025
S1516-18462025000500506-scl,Health students’ knowledge of orofacial myofunctional therapy applied to facial aesthetics,"Sá, Daniel Pinheiro Leite de, Rocha, Samuel Ivens Carvalho, Celeste, Leticia Correa, Pereira, Elaine Cristina Leite, Mangilli, Laura Davison",Revista CEFAC; 27(5); -,Revista CEFAC,"Português, Inglês",2025
S0034-71672025000500501-scl,Realistic simulation of syphilis investigation during pregnancy in public health nursing education,"Costa, Juliana Moura Lamblet Severo, Uemura, Anna Carolina Hiromi Royer, Silva, Marcos Morais Santos, Almeida, Mayara Maria Souza de, Pereira, Érica Gomes, Nichiata, Lúcia Yasuko Izumi",Revista Brasileira de Enfermagem; 78(5); -,Revista Brasileira de Enfermagem,"Português, Inglês",2025
S0102-67202025000100600-scl,Brazilian consensus- and evidence-based recommendations in the diagnosis and treatment of pancreatic exocrine insufficiency in patients after digestive surgeries. Position paper of six brazilian medical societies of surgery,"MONTAGNINI, Andre Luis, BERNARDO, Wanderley Marques, KASSAB, Paulo, QUIREZE JUNIOR, Claudemiro, OLIVEIRA, Cassio Virgílio Cavalcante de, DINIZ, Alessandro Landskron, PINHEIRO, Rodrigo Nascimento, OLIVEIRA, Alexandre Ferreira, PORTARI FILHO, Pedro, RAVANINI, Guilherme de Andrade Gagheggi, FORONES, Nora Manoukian, PERTILLE, Marcus Fernando Kodama, VALEZI, Antonio Carlos, DANTAS, Anna Carolina Batista, MARZINOTTO, Maira Andrade Nacimbem, FIGUEIRA, Estela Regina, JUKEMURA, José, RIBEIRO JUNIOR, Ulysses, HERMAN, Paulo",ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 38(); -,ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo),Inglês,2025
S1981-77462025000100516-scl,Influência de uma estratégia educacional na coordenação entre níveis assistenciais do Sistema Único de Saúde,"Albuquerque, Ana Coelho de, Passos, Diogenes Ferreira dos, Vasconcelos, Camila Soares de, Samico, Isabella, Felisberto, Eronildo, Guerra, Sofia, Marques, Pedro, Dubeux, Luciana Santos, Medeiros, Gabriella de Almeida Raschke, Mendes, Marina Ferreira de Medeiros","Trabalho, Educação e Saúde; 23(); -","Trabalho, Educação e Saúde",Português,2025
S0102-311X2025001101404-scl,Stressful events throughout the life cycle and social inequalities in a cohort study,"Lessa, Ingrid Medeiros, Gonçalves-Silva, Bruna, Menezes, Ana Maria Baptista, Wehrmeister, Fernando César, Gonçalves, Helen",Cadernos de Saúde Pública; 41(11); -,Cadernos de Saúde Pública,Inglês,2025
S1983-21172025000100227-scl,"FORMAÇÃO DOCENTE EM FÍSICA, INTERDISCIPLINARIDADE E EPISÓDIOS DE REFRAÇÃO: DAS POLÍTICAS CURRICULARES ÀS NARRATIVAS DOS EDUCADORES","Azevedo, Lucas Massensini de, Petrucci-Rosa, Maria Inês",Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 27(); -,Ensaio Pesquisa em Educação em Ciências (Belo Horizonte),Português,2025
S0080-62342025000100469-scl,Impact of an educational intervention on postpartum depression for primary care nurses: a quasi-experimental study,"Silva, Débora Alves da, Coimbra, Marli Aparecida Reis, Santana, Lucas Carvalho, Leocádio, Maria Aline, Zuffi, Fernanda Bonato, Ferreira, Lúcia Aparecida",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,"Português, Inglês, Espanhol",2025
