ID,Title,Author(s),Source,Journal,Language(s),Publication year,PID_limpo,URL_PT,Titulo_PT,Resumo_PT,Palavras_Chave_PT,status,fonte_extracao,url_acedida
S2176-91332022000100314-scl,CONSTRUÇÃO E VALIDAÇÃO DE CARTILHA EDUCACIONAL SOBRE SAÚDE SEXUAL E REPRODUTIVA PARA CASAIS SORODISCORDANTES,"Frazão, Luisa Rayane Silva Bezerra, Gusmão, Tarcila Lima Alcântara de, Guedes, Tatiane Gomes",Cogitare Enfermagem; 27(); -,Cogitare Enfermagem,"Inglês, Espanhol, Português",2022,S2176-91332022000100314,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-91332022000100314&tlng=pt,CONSTRUÇÃO E VALIDAÇÃO DE CARTILHA EDUCACIONAL SOBRE SAÚDE SEXUAL E REPRODUTIVA PARA CASAIS SORODISCORDANTES,"Objetivo: descrever o processo de construção e validação de cartilha educacional sobre saúde sexual e reprodutiva de casais sorodiscordantes. Método: estudo metodológico, desenvolvido em três etapas: construção da cartilha, validação do conteúdo e avaliação de aparência, realizado em Recife-PE, Brasil no ano de 2018. O conteúdo foi validado por 22 juízes e a aparência por seis casais sorodiscordantes. A relevância dos itens foi comprovada no valor Item-Level Content Validity Index e considerou-se o ponto de corte igual ou superior a 0,80 para concordância e pertinência da cartilha, segundo objetivo, estrutura, apresentação e relevância. Resultados: todos os itens obtiveram percentual de concordância acima de 80%, assim como na média global (91%). Na análise de conteúdo, foi verificado um valor de significância (p>0,05) em todos os itens e a avaliação de aparência obteve 100% de concordância. Conclusão: o uso de tecnologias como recurso educacional promove empoderamento do indivíduo e direciona o autocuidado.",Educação em Saúde; Saúde Sexual e Reprodutiva; Infecções por HIV; Enfermagem; Comportamento Sexual,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/cenf/a/bfvGRVW79S7xHNsGyYxsxVk/?lang=pt
S0100-55022022000100220-scl,PrevTev: construção e validação de aplicativo móvel para orientações sobre tromboembolismo venoso,"Toledo, Thaís Ramos de Oliveira, Peres, Angela Lima, Barros, Pedro Edson Silva, Russo, Rafaela Costa, Carvalho, Lúcyo Wagner Torres de",Revista Brasileira de Educação Médica; 46(1); -,Revista Brasileira de Educação Médica,Português,2022,S0100-55022022000100220,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022022000100220&tlng=pt,PrevTev: construção e validação de aplicativo móvel para orientações sobre tromboembolismo venoso,"Introdução: Como o tromboembolismo venoso (TEV) é uma das principais causas de mortes evitáveis em pacientes hospitalizados, é importante a criação de medidas para sua prevenção e seu tratamento. Porém, para a profilaxia de qualidade, a educação e o envolvimento dos pacientes são necessários, e uma das ferramentas para facilitar as atividades educativas em saúde são as tecnologias educacionais. Objetivo: Este estudo teve como objetivos construir e validar um aplicativo móvel sobre orientações para prevenção de TEV em pacientes hospitalizados durante a internação e após a alta hospitalar. Método: Trata-se de um estudo metodológico composto por duas fases (construção e validação), divididas em nove etapas. A fase de validação foi realizada com 11 juízes especialistas e 30 representantes do público-alvo. Utilizaram-se quatro instrumentos de coletas de dados: Suitability Assessment of Materials (SAM), Instrumento de Validação de Conteúdo Educativo em Saúde (IVCES), Instrumento de Avaliação para o Público-alvo e System Usability Scale (SUS), todos interpretados mediante avaliação específica. Resultado: Entre os juízes especialistas, a média da pontuação do SAM foi 89,4%, e a do IVCES, 93,8%. Em relação à opinião do público-alvo, a média de concordância no primeiro instrumento de coleta de dados foi 95%, e a do SUS, 79,5 pontos. Conclusão: O aplicativo móvel foi considerado válido mediante a metodologia aplicada por juízes especialistas e público-alvo.",Tromboembolia Venosa; Tecnologia Educacional; Educação em Saúde; Segurança do Paciente; Estudos de Validação,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/rbem/a/L8RNZ5xCb5fjcrJP8n9rHMg/?lang=pt
S1809-98232022000500206-scl,"Avaliação de seguimento do Estudo Fibra: caracterização sociodemográfica, cognitiva e de fragilidade dos idosos em Campinas e Ermelino Matarazzo, SP","Neri, Anita Liberalesso, Melo, Ruth Caldeira de, Borim, Flávia Silva Arbex, Assumpção, Daniela de, Cipolli, Gabriela Cabett, Yassuda, Mônica Sanches",Revista Brasileira de Geriatria e Gerontologia; 25(5); -,Revista Brasileira de Geriatria e Gerontologia,"Inglês, Português",2022,S1809-98232022000500206,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232022000500206&tlng=pt,"Avaliação de seguimento do Estudo Fibra: caracterização sociodemográfica, cognitiva e de fragilidade dos idosos em Campinas e Ermelino Matarazzo, SP","﻿Objetivo Investigar e comparar o perfil sociodemográfico, cognitivo e de fragilidade dos participantes do Estudo Fragilidade em Idosos Brasileiros em medidas de seguimento (SG) e linha de base (LB) realizadas em 2016-2017 e 2008-2009, respectivamente. Métodos Participaram da LB 1.284 idosos residentes em Campinas e Ermelino Matarazzo (SP), Brasil, que compuseram amostra única. No SG foram novamente entrevistados 549 participantes (42,5%); 192 tinham falecido (14,9%) e 543 foram perdidos (42,4%). Em ambos os momentos, foram avaliadas as variáveis sexo, idade, escolaridade, estado conjugal, renda familiar, arranjo de moradia, status cognitivo (Mini-Exame do Estado Mental) e fenótipo de fragilidade (três ou mais de cinco critérios). As diferenças intergrupos e intragrupos foram verificadas pelos testes qui-quadrado de Pearson e de McNemar, respectivamente. O nível de significância foi estabelecido em p<0,05. Resultados Entre os sobreviventes, os participantes eram mais jovens (72,2±5,3 anos) do que entre os falecidos (75,5±6,8 anos) e havia mais idosos casados, com nível educacional mais elevado, sem deficit cognitivo e pré-frágeis. Da LB para o SG, houve aumento estatisticamente significativo do número de idosos que moravam sozinhos (17,1% vs. 22,0%), não tinham companheiro(a) (46,4% vs. 55,4%), tinham renda familiar menor que três salários-mínimos (52,2% vs. 62,2%), apresentavam deficit cognitivo (17,7% vs. 23,5%) e eram frágeis (9,8% vs. 24,5%) ﻿Conclusão Da LB para o SG, ocorreu aumento da vulnerabilidade física, cognitiva e social dos idosos. Estes resultados reforçam a importância de políticas públicas que favoreçam a qualidade de vida dos idosos e a redução das iniquidades de saúde ao longo da vida.",Fragilidade; Fenótipo; Idoso; Idoso de 80 anos ou mais; Testes de Estado Mental e Demência; Estudos Longitudinais,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/rbgg/a/4MXM3ZsmQgs9hcZsNDQxMyy/?lang=pt
S1983-36522022000100222-scl,O envolvimento cognitivo e o desempenho acadêmico do aluno do ensino secundário no modelo Flipped Classroom na educação a distância,"Ribeirinha, Teresa, Duarte, Bento Silva, Ribeirinha, Paulo, Alves, Regina",Texto Livre; 15(); -,Texto Livre,Português,2022,S1983-36522022000100222,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-36522022000100222&tlng=pt,O envolvimento cognitivo e o desempenho acadêmico do aluno do ensino secundário no modelo <i>Flipped Classroom</i> na educação a distância,"O envolvimento cognitivo (EC) do aluno é um pré-requisito para uma aprendizagem significativa. Este texto analisa o EC do aluno numa proposta baseada no modelo Flipped Classroom (FC) na educação a distância (EaD). Implementou-se a proposta no ensino secundário português, através de um ciclo de investigação-ação, durante a pandemia Covid-19, com aulas assíncronas e síncronas divididas em atividades conduzidas pelo professor (ACP) e atividades centradas no aluno (ACA). Com o objetivo de compreender a influência do design das atividades no EC do aluno e o impacto da proposta nos desempenhos acadêmicos dos alunos, analisaram-se os discursos dos alunos, as percepções sobre a EaD e os testes de avaliação de conhecimentos. Os resultados mostraram níveis superiores de EC do aluno nas ACA, pois estas permitiram um papel mais ativo dos alunos na construção do conhecimento, uma maior facilitação da professora e aprendizagens com os pares. Os desempenhos acadêmicos dos alunos foram superiores na EaD comparativamente ao ensino presencial, o que pode estar associado aos indicadores de EC (autopercepções positivas, autoeficácia e compreensão dos conteúdos) identificados nas percepções dos alunos. Porém, a mesma análise também identificou vários aspetos que carecem de melhoria para potenciar o modelo FC na EaD.",Sala de Aula on-line; Educação a distância; Estudantes; Envolvimento cognitivo,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/tl/a/Nz8KqSzQstwdhpFW8gZFrCp/?lang=pt
S0102-311X2022000505016-scl,"Prevalência de anticorpos contra SARS-CoV-2 em Mato Grosso, Brasil: pesquisa de base populacional","Oliveira, Elaine Cristina de, Terças-Trettel, Ana Cláudia Pereira, Andrade, Amanda Cristina de Souza, Muraro, Ana Paula, Santos, Emerson Soares dos, Espinosa, Mariano Martinez, Musis, Carlo Ralph De",Cadernos de Saúde Pública; 38(5); -,Cadernos de Saúde Pública,Português,2022,S0102-311X2022000505016,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2022000505016&tlng=pt,"Prevalência de anticorpos contra SARS-CoV-2 em Mato Grosso, Brasil: pesquisa de base populacional","Dados de soroprevalência oferecem informações relevantes relacionadas ao desenvolvimento e progressão de pandemia da COVID-19. Estimar a prevalência de anticorpos anti-SARS-CoV-2 em Mato Grosso, Brasil e sua distribuição segundo características sociodemográficas e econômicas. Inquérito soroepidemiológico de base populacional conduzido entre setembro e outubro de 2020, com indivíduos de 18 anos ou mais de idade, em dez municípios do Estado de Mato Grosso. As entrevistas e coleta de material biológico foram realizadas em domicílio, e a determinação de anticorpos IgG contra o SARS-CoV-2 foi feita por meio da quimioluminescência. Foram 4.306 indivíduos avaliados, e a prevalência de COVID-19 foi estimada em 12,5% (IC95%: 10,5; 14,7), variando de 7,4% a 24,3% entre os municípios. Não foram verificadas diferenças na prevalência da infecção segundo raça/cor da pele, escolaridade ou renda familiar, entretanto verificou-se menor prevalência entre indivíduos que residiam com algum morador que recebia aposentadoria, que não receberam auxílio financeiro emergencial e que a renda familiar não diminuiu após as medidas de distanciamento social para enfrentamento da epidemia. A prevalência de anticorpos contra SARS-CoV-2 estimada nesta pesquisa de base populacional é essencial para conhecer a magnitude da doença no estado e subsidiará ações de combate e controle da pandemia.",Estudos Soroepidemiológicos; Infecções por Coronavírus; Pandemias; Imunidade,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/csp/a/Ymksx7JnNXZb58qxBqv3bqQ/?lang=pt
S2317-64312022000100317-scl,Ensino da Língua Brasileira de Sinais durante a graduação em Medicina: a percepção dos futuros médicos,"Oliveira, Alana Santos Rios, Oliveira, Carolyne Vieira de, Jesus, Rodrigo Francisco de, Quintanilha, Luiz Fernando, Avena, Katia de Miranda",Audiology - Communication Research; 27(); -,Audiology - Communication Research,"Inglês, Português",2022,S2317-64312022000100317,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312022000100317&tlng=pt,Ensino da Língua Brasileira de Sinais durante a graduação em Medicina: a percepção dos futuros médicos,"Objetivo Avaliar a percepção dos estudantes de Medicina em relação à oferta da disciplina Língua Brasileira de Sinais (Libras) durante a sua formação acadêmica. Métodos Estudo transversal, descritivo e analítico, incluindo estudantes de Medicina da cidade de Salvador, Bahia, maiores de 18 anos. Aplicou-se um questionário virtual, semiestruturado, contendo aspectos sociodemográficos, acadêmicos e sobre a Libras (comunicação, aprendizado, importância na formação médica e oferta curricular). Resultados Dos 240 estudantes avaliados, 82,9% não sabe se comunicar através de Libras, entretanto 95,8% acreditam que a disciplina é necessária no currículo médico. Quanto à oferta curricular, os estudantes consideram que esta deveria ser obrigatória (55,2%) e na modalidade presencial (75,7%). Os principais motivos para não cursar a disciplina foram por esta ser optativa (41,7%) e por falta de tempo (33,3%). Identificou-se que as mulheres dão mais importância a esta formação (p=0,0013) e essa percepção independe de idade, natureza administrativa da instituição e ciclo acadêmico em curso. Conclusão Os estudantes de Medicina têm uma percepção favorável ao ensino de Libras na educação médica. Entretanto, a maioria desses estudantes não cursou a disciplina em seus percursos acadêmicos e acredita ser desafiador o atendimento a este público.",Pessoas com deficiência auditiva; Educação médica; Estudantes de medicina; Atendimento médico; Línguas de sinais,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/acr/a/gR8wLYgC5gbvVGLvWnfRCfc/?lang=pt
S1414-81452022000100703-scl,Intervenções da equipe multiprofissional no transporte de pacientes em estado crítico: revisão sistemática de métodos mistos,"Matias, Ana Raquel Carreira, Sá, Florinda Laura Ferreira Rodrigues Galinha de",Escola Anna Nery; 26(); -,Escola Anna Nery,"Português, Inglês",2022,S1414-81452022000100703,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452022000100703&tlng=pt,Intervenções da equipe multiprofissional no transporte de pacientes em estado crítico: revisão sistemática de métodos mistos,"Objetivo Analisar como intervenções da equipe multiprofissional promovem a segurança no transporte de pacientes em estado crítico. Método Revisão sistemática de métodos mistos elaborada com as recomendações do Joanna Briggs Institute, seguindo uma abordagem integrada convergente. A pesquisa foi realizada nas bases de dados MEDLINE, CINAHL, Cochrane Database of Systematic Reviews e Cochrane Central Register of Controlled Trials, resultando em 107 estudos. Após a remoção de estudos duplicados e a aplicação de critérios de inclusão e exclusão, 17 estudos foram avaliados quanto à sua qualidade metodológica, havendo 15 estudos na amostra final. A extração dos dados foi realizada por um instrumento em forma de tabela e sintetizada por meio de análise temática. Resultados A decisão ponderada, o planejamento, a atuação na resolução de problemas e a ação para a melhoria são intervenções que a equipe multiprofissional promove na segurança do transporte de pacientes em estado crítico. Conclusão e implicações para a prática A padronização do transporte (criação de protocolos institucionais, check-list e adequação de equipamentos), a educação permanente e o treinamento de competências na capacitação das equipes fomentam uma cultura de segurança que evita o dano ao paciente. Sugerem-se pesquisas sobre a dimensão subjetiva e a inclusão da família no transporte.",Competência Clínica; Equipe Multiprofissional; Estado Crítico; Segurança; Transporte de Pacientes,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ean/a/FfHC8z6ZnF9Bm9zQdXkvfdK/?lang=pt
S2176-91332022000100328-scl,CONSTRUÇÃO E VALIDAÇÃO DE CARTILHA EDUCATIVA SOBRE O USO DE IMUNOSSUPRESSORES NO PÓS TRANSPLANTE RENAL,"Fonseca, Caroline Campos, Carbogim, Fábio da Costa, Poveda, Vanessa de Brito, Santos, Kelli Borges dos",Cogitare Enfermagem; 27(); -,Cogitare Enfermagem,"Espanhol, Inglês, Português",2022,S2176-91332022000100328,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-91332022000100328&tlng=pt,CONSTRUÇÃO E VALIDAÇÃO DE CARTILHA EDUCATIVA SOBRE O USO DE IMUNOSSUPRESSORES NO PÓS TRANSPLANTE RENAL,"Objetivo: construir e validar por concordância uma cartilha educativa sobre o uso dos imunossupressores no pós-transplante renal. Método: estudo metodológico, realizado em um ambulatório de acompanhamento de pacientes pós transplantados, no período de dezembro de 2019 a agosto de 2020. Desenvolvido em duas fases: construção da cartilha e validação por concordância do material por juízes especialistas. Foi considerado o nível de concordância de, no mínimo, 80% para se garantir a validação do material. Resultados: dos 30 itens avaliados da cartilha, na primeira fase, 15 foram modificados. Após as modificações do material, na segunda fase, somente um item apresentou valor de concordância inferior a 80%. Conclusão: a cartilha foi validada do ponto de vista de conteúdo e aparência, possibilitando auxílio aos profissionais de saúde no processo de educação em saúde, sendo um alicerce na assistência prestada aos pacientes transplantados renais.",Transplante de Rim; Imunossupressores; Materiais de Ensino; Estudos de Validação; Enfermagem,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/cenf/a/cy93jw8cFQ3tzCvw7Ykf3QN/?lang=pt
S0034-71672022000600151-scl,Production and validation of the short film Pés que te quero®: educational technology for people with diabetes,"Menezes, Luciana Gomes Catunda, Guedes, Maria Vilani Cavalcante, Oliveira, Sherida Karinini Paz de, Rocha, Roseanne Montargil, Pinheiro, Ana Karina Bezerra, Silva, Lúcia de Fátima da, Moura, Denizielle de Jesus Moreira, Coelho, Manuela de Mendonça Figueirêdo",Revista Brasileira de Enfermagem; 75(5); -,Revista Brasileira de Enfermagem,"Inglês, Português",2022,S0034-71672022000600151,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672022000600151&tlng=pt,Production and validation of the short film <i>Pés que te quero®</i>: educational technology for people with diabetes,"Objective: To describe the production and validation of short film type educational technology for the prevention of diabetic foot ulcers. Methods: A methodological study focused on the validation of a short film. The construction of the film was carried out in three stages: pre-production, production, and post-production. Thirty-seven evaluators undertook the internal validation, divided into two groups of 31 proficient nurses and six from the communication area. Fifteen people with diabetes mellitus performed the external validation. Result: The nursing proficient validated the script with a total content validity index of 0.95, with internal reliability of 0.849 conferred by Cronbach’s Alpha. Communication specialists validated with a content validity index of 0.97; and target audience with 0.95 (clarity) and 0.97 (relevance). Conclusion: The study showed that the short film is a valid and reliable educational technology to promote foot care to people with diabetes mellitus.",Diabetic Foot; Diabetes Mellitus; Education Technology; Validation Studies; Self Care,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/reben/a/X3pFP7QBZN39YFhvXT5NdCN/?lang=en
S1678-69712022000300304-scl,Scale to assess quality of working life in university environment by using item response theory,"Ledic, Jerko, Andrade, Dalton F., Klein, Leander L., Tirloni, Adriana S., Moro, Antônio R. P.",RAM. Revista de Administração Mackenzie; 23(3); -,RAM. Revista de Administração Mackenzie,Inglês,2022,S1678-69712022000300304,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712022000300304&tlng=pt,Scale to assess quality of working life in university environment by using item response theory,"Purpose: This study aims to validate Ferreira’s (2011) quality of working life (QWL) scale by using item response theory (IRT) and specialists’ knowledge to be applied in higher education institutions (HEIs). Originality/value: The paper advances QWL theoretical knowledge by validating a scale to appraise QWL in this specific context using IRT. The scale can be applied in any HEI. Items can be removed or added to adapt the instrument to each institutions’ particularities and respond to context change over time. Results can assist decision-makers in identifying critical aspects to be improved, guiding them to allocate resources precisely, and assessing the efficiency of interventions. Design/methodology/approach: With a qualitative and quantitative approach, this exploratory study used the data collected from Klein et al.’s research (2019). The IRT model used to analyze the data was the Graded Response Model. Anchored items were identified to allow the interpretation of the levels on the scale. Specialists were consulted to conduct a qualitative analysis so the scale could reveal the institution’s QWL status quo. The scale was applied as a case study in the sample. Findings: The instrument’s internal consistency was confirmed, and the results reveal the scale has high reliability. The scale was classified into six cumulative levels. The parameters found demonstrate that the set of items accurately estimates the entire QWL latent trait. Items related to recognition were the aspects with the highest discrimination parameters proving their importance in distinguishing QWL.",psychometrics; organizational factors; ergonomics; item response theory; higher education institutions,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ram/a/jtRhq8gpD4WNtPHVf4vWFzp/?lang=en
S2317-64312022000100318-scl,Conhecimento de fonoaudiólogos sobre a atuação no distúrbio alimentar pediátrico,"Zingler, Adeline Suzanne, Mesquita, Daisyeli Dias, Gonçalves, Maiara dos Santos, Bolzan, Geovana de Paula",Audiology - Communication Research; 27(); -,Audiology - Communication Research,"Português, Inglês",2022,S2317-64312022000100318,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-64312022000100318&tlng=pt,Conhecimento de fonoaudiólogos sobre a atuação no distúrbio alimentar pediátrico,"Objetivo compreender como é a formação, o conhecimento, a demanda e a atuação clínica dos fonoaudiólogos do estado do Rio Grande do Sul na temática de distúrbios alimentares pediátricos. Métodos estudo transversal, descritivo, de abordagem quantitativa. A população foi composta por profissionais de Fonoaudiologia atuantes nas instituições de saúde e educação dos 42 municípios de abrangência da Macrorregião Centro-Oeste do Rio Grande do Sul. O contato com os participantes ocorreu a partir de um cadastro disponibilizado pelas Coordenadorias Regionais de Saúde dessa macrorregião. A coleta de dados ocorreu por meio de um questionário online disponível na plataforma Formulários Google. Resultados o conhecimento para a atuação junto à população pediátrica com distúrbio alimentar mostrou-se insuficiente para a adequada condução dos casos. As maiores dúvidas das fonoaudiólogas foram a respeito da etiologia e tratamento da doença, além de 74,1% das participantes referirem insegurança para avaliar e tratar os pacientes com esse quadro. Conclusão a maioria das fonoaudiólogas da Macrorregião Centro-Oeste do Rio Grande do Sul sente insegurança para atuar com o distúrbio alimentar pediátrico e relata pouco conhecimento sobre o tema. Portanto, considera-se necessário o investimento em formação continuada para as profissionais, a fim de favorecer a criação de saberes comuns, fornecendo subsídios científicos e elementos técnicos para a replicação nos seus locais de trabalho.","Comportamento alimentar; Criança; Fonoaudiologia; Conhecimentos, Atitudes e Prática em Saúde; Educação em Saúde",ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/acr/a/cRwkc7dW4LJJrnd8wTtX4bv/?lang=pt
S1517-97022022000100733-scl,Diferenças no desempenho acadêmico na UFMG: entre ingressantes via vestibular e via Enem,"Amaral, Iago, Golgher, André Braz",Educação e Pesquisa; 48(); -,Educação e Pesquisa,Português,2022,S1517-97022022000100733,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022022000100733&tlng=pt,Diferenças no desempenho acadêmico na UFMG: entre ingressantes via vestibular e via Enem,"Este trabalho avalia o vestibular tradicional em contraposição ao uso do Exame Nacional do Ensino Médio (Enem) e do Sistema de Seleção Unificada (Sisu) e investiga as relações destes com o desempenho acadêmico na Universidade Federal de Minas Gerais (UFMG). Foram analisados os rendimentos semestrais globais (RSGs) dos alunos do primeiro e terceiro semestre matriculados na UFMG entre 2006 e 2015. O estudo mostrou que as duas mudanças no vestibular da UFMG afetaram significativamente o desempenho acadêmico dos alunos. A primeira mudança foi substituir o vestibular da UFMG em duas etapas pela utilização do Enem como primeira etapa, mantendo o vestibular da UFMG como segunda etapa. Essa mudança é negativamente correlacionada com o desempenho acadêmico, e tal correlação se mantém estável ao longo da trajetória do aluno na UFMG. Já os alunos que entraram com o Enem/Sisu em etapa única, em substituição ao vestibular da UFMG em duas etapas, sendo o Enem a primeira delas, apresentam uma correlação negativa ainda mais forte com o desempenho acadêmico no primeiro semestre de curso. Entretanto, essa correlação cai pela metade quando analisado o terceiro semestre, indicando um catching-up dos alunos ao longo do curso. Também foi observada uma tendência de queda no desempenho acadêmico ao longo do tempo, mesmo quando as características do processo seletivo foram controladas. Esses fatos foram analisados a partir de pontos associados à expansão dos ensinos básico e superior no Brasil, à heterogeneidade da educação básica brasileira e ao modelo vigente de ensino médio.",Desempenho acadêmico; Enem; Sisu; UFMG; Vestibular,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ep/a/QjCjBGMPpZDyKPXnChzr9kQ/?lang=pt
S0103-51502022000100217-scl,"Effect of pompage on pain, disability and craniocervical position of female teachers - Randomized clinical trial","Andriollo, Débora Bonesso, Frigo, Letícia Fernandez, Cielo, Carla Aparecida",Fisioterapia em Movimento; 35(); -,Fisioterapia em Movimento,Inglês,2022,S0103-51502022000100217,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502022000100217&tlng=pt,"Effect of pompage on pain, disability and craniocervical position of female teachers - Randomized clinical trial","Introduction: Education professionals are one of the most important occupational groups and represents one of the main parts of the economy of modern society. The vocal demands most mentioned by the teachers are talking while standing up, talking a lot and in a closed environment, which corresponds to the most frequent situations encountered in teaching. In addition, remaining in the standing position for a prolonged period may have repercussions on other systems and generate postural deviations, pain and reduced functionality. Objective: To verify changes in pressure pain threshold, in disability index and in craniocervical posture of female teachers with vocal and musculoskeletal complaints, and with normal larynx, after myofascial release - pompage. Methods: This study was a controlled and randomized clinical trial. The following procedures were performed: anamnesis, videolaryngoscopy, hearing screening, clinical and photogrammetric postural assessment using the SAPo® protocol, completion of the neck pain self-assessment protocol Neck Disability Index, and pain threshold in the cervical muscles using the Pain Pressure Threshold. Myofascial therapy with pompage had a total of 24 sessions of 40 min each, three times a week, in 28 teachers assigned to the study group (SG), and 28 to the control group (CG). Afterwards, the groups were reassessed. Results: The SG presented a significant improvement in the pain threshold of all the muscles evaluated, in the posture of most of the body segments evaluated, and in the cervical disability. In the CG there was a significant improvement in angle A2 after therapy. Conclusion: After myofascial release therapy with pompage, the subjects presented a reduction in cervical pain and in functional disability, an increase in pain threshold, and posture improvement.",Larynx; Musculoskeletal manipulations; Posture; Teachers,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/fm/a/3VFTXpmhPhTNk6dvxDTwVfb/?lang=en
S0103-21002022000100361-scl,Validação de tecnologia educacional sobre tuberculose para adolescentes,"Nogueira, Laura Maria Vidal, Rodrigues, Ivaneide Leal Ataíde, Santos, Claudia Benedita dos, Silva, Marta Angélica Iossi, Pinheiro, Ana Kedma Correa, Vasconcelos, Eliane Maria Ribeiro de, Nascimento, Lucila Castanheira",Acta Paulista de Enfermagem; 35(); -,Acta Paulista de Enfermagem,"Inglês, Português",2022,S0103-21002022000100361,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002022000100361&tlng=pt,Validação de tecnologia educacional sobre tuberculose para adolescentes,"Objetivo Validar tecnologia educacional para educação em saúde sobre tuberculose entre estudantes adolescentes. Métodos Estudo metodológico com 49 adolescentes entre 13 e 18 anos, de escolas públicas de Belém (PA), em três etapas: apreciação da tecnologia; análise dos atributos para medir o grau de representatividade e clareza e revisão segundo a compreensão dos adolescentes. Trata-se de um caça palavras, apresentado aos adolescentes, sendo solicitado que seguissem as orientações de leitura, localizassem as palavras em destaque e respondessem as perguntas utilizando os locais indicados. Foi aplicado questionário tipo Likert, para descrever a concordância entre os adolescentes em relação aos atributos: objetivo, organização, estilo da escrita, aparência e relevância da tecnologia, considerando Índice de Validade de Conteúdo com ponto de corte 0,90. O corpus textual foi processado no Interface de R pour les Analyses Multidimensionnelles de Textes et de Questionnaires, 0.7 alpha 2. Utilizou-se recurso gráfico da nuvem de palavras. Os dados numéricos foram sumarizados pelo Statistic Package for Social Sciences, versão 22.0 Resultados Os atributos foram avaliados satisfatoriamente, com indicativo de concordância plena variando entre 72,8% no estilo da escrita e 84,7% na relevância da tecnologia. Os índices de validade de conteúdo obtidos foram superiores a 0,90, e os textos geraram três nuvens correspondentes à definição de tuberculose, à transmissibilidade da doença e à manifestação clínica. Conclusão O jogo caça palavras mostrou-se válido para utilização como ferramenta em ações educativas sobre tuberculose junto a adolescentes, podendo contribuir para o autocuidado e a multiplicação do conhecimento em sua rede social.",Tecnologia educacional; Tuberculose; Educação em saúde; Saúde pública; Adolescente; Enfermagem em saúde comunitária,ok_completo,Titulo_PT←pag1_meta_tags | Resumo_PT←pag1_meta_tags | Palavras_Chave_PT←pag1_meta_tags,https://www.scielo.br/j/ape/a/3tNNR7rMKsJY5n5pjjLsc3D/?lang=pt
